name,new-domain,new-check,new-base,old-domain,old-check,old-base,old-uri,new-uri,old-fullurl,new-fullurl,incoming-uri,redirect-uri
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-license-update,command-line-reference/cells-enterprise/cells-enterprise-admin-license-update,,,en/docs/developer-guide/cells-enterprise-admin-license-update,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-license-update
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin,command-line-reference/cells-enterprise/cells-enterprise-admin,,,en/docs/developer-guide/cells-enterprise-admin,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-create,command-line-reference/cells-enterprise/cells-enterprise-admin-user-create,,,en/docs/developer-guide/cells-enterprise-admin-user-create,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-create
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-delete,command-line-reference/cells-enterprise/cells-enterprise-admin-user-delete,,,en/docs/developer-guide/cells-enterprise-admin-user-delete,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-delete
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user,command-line-reference/cells-enterprise/cells-enterprise-admin-user,,,en/docs/developer-guide/cells-enterprise-admin-user,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-search,command-line-reference/cells-enterprise/cells-enterprise-admin-user-search,,,en/docs/developer-guide/cells-enterprise-admin-user-search,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-search
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-set-profile,command-line-reference/cells-enterprise/cells-enterprise-admin-user-set-profile,,,en/docs/developer-guide/cells-enterprise-admin-user-set-profile,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-set-profile
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-set-pwd,command-line-reference/cells-enterprise/cells-enterprise-admin-user-set-pwd,,,en/docs/developer-guide/cells-enterprise-admin-user-set-pwd,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-set-pwd
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-token,command-line-reference/cells-enterprise/cells-enterprise-admin-user-token,,,en/docs/developer-guide/cells-enterprise-admin-user-token,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-token
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-user-unlock,command-line-reference/cells-enterprise/cells-enterprise-admin-user-unlock,,,en/docs/developer-guide/cells-enterprise-admin-user-unlock,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-user-unlock
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-configure,command-line-reference/cells-enterprise/cells-enterprise-configure,,,en/docs/developer-guide/cells-enterprise-configure,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-configure
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-configure-sites-add,command-line-reference/cells-enterprise/cells-enterprise-configure-sites-add,,,en/docs/developer-guide/cells-enterprise-configure-sites-add,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-configure-sites-add
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-configure-sites-delete,command-line-reference/cells-enterprise/cells-enterprise-configure-sites-delete,,,en/docs/developer-guide/cells-enterprise-configure-sites-delete,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-configure-sites-delete
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-configure-sites,command-line-reference/cells-enterprise/cells-enterprise-configure-sites,,,en/docs/developer-guide/cells-enterprise-configure-sites,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-configure-sites
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-ctl,command-line-reference/cells-enterprise/cells-enterprise-ctl,,,en/docs/developer-guide/cells-enterprise-ctl,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-ctl
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-ctl-service-level,command-line-reference/cells-enterprise/cells-enterprise-ctl-service-level,,,en/docs/developer-guide/cells-enterprise-ctl-service-level,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-ctl-service-level
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise,command-line-reference/cells-enterprise/cells-enterprise,,,en/docs/developer-guide/cells-enterprise,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-start,command-line-reference/cells-enterprise/cells-enterprise-start,,,en/docs/developer-guide/cells-enterprise-start,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-start
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-update,command-line-reference/cells-enterprise/cells-enterprise-update,,,en/docs/developer-guide/cells-enterprise-update,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-update
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-version,command-line-reference/cells-enterprise/cells-enterprise-version,,,en/docs/developer-guide/cells-enterprise-version,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-version
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,setup-dev-environment,cells-development/developing-on-cells/setup-dev-environment,,,en/docs/developer-guide/setup-dev-environment,cells-v4/developer-guide/cells-development/developing-on-cells/setup-dev-environment
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,how-contribute,cells-development/developing-on-cells/how-to-contribute,,,en/docs/developer-guide/how-contribute,cells-v4/developer-guide/cells-development/developing-on-cells/how-to-contribute
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,vendoring,cells-development/developing-on-cells/vendoring,,,en/docs/developer-guide/vendoring,cells-v4/developer-guide/cells-development/developing-on-cells/vendoring
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,logging,cells-development/miscellaneous/logging,,,en/docs/developer-guide/logging,cells-v4/developer-guide/cells-development/miscellaneous/logging
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,tracing,cells-development/miscellaneous/tracing,,,en/docs/developer-guide/tracing,cells-v4/developer-guide/cells-development/miscellaneous/tracing
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,javascript-frontend,cells-development/miscellaneous/javascript-frontend,,,en/docs/developer-guide/javascript-frontend,cells-v4/developer-guide/cells-development/miscellaneous/javascript-frontend
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,introduction,cells-development/microservices/introduction,,,en/docs/developer-guide/introduction,cells-v4/developer-guide/cells-development/microservices/introduction
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,discovery,cells-development/microservices/discovery,,,en/docs/developer-guide/discovery,cells-v4/developer-guide/cells-development/microservices/discovery
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,communication,cells-development/microservices/communication,,,en/docs/developer-guide/communication,cells-v4/developer-guide/cells-development/microservices/communication
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,api-gateway-model,cells-development/microservices/api-gateway-model,,,en/docs/developer-guide/api-gateway-model,cells-v4/developer-guide/cells-development/microservices/api-gateway-model
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,architecture-overview,cells-development/microservices/architecture-overview,,,en/docs/developer-guide/architecture-overview,cells-v4/developer-guide/cells-development/microservices/architecture-overview
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,identity-managment,cells-development/services-categories/identity-managment,,,en/docs/developer-guide/identity-managment,cells-v4/developer-guide/cells-development/services-categories/identity-managment
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,broker,cells-development/services-categories/broker,,,en/docs/developer-guide/broker,cells-v4/developer-guide/cells-development/services-categories/broker
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,data,cells-development/services-categories/data,,,en/docs/developer-guide/data,cells-v4/developer-guide/cells-development/services-categories/data
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,scheduler,cells-development/services-categories/scheduler,,,en/docs/developer-guide/scheduler,cells-v4/developer-guide/cells-development/services-categories/scheduler
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,gateway,cells-development/services-categories/gateway,,,en/docs/developer-guide/gateway,cells-v4/developer-guide/cells-development/services-categories/gateway
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,role-based-security-rules,cells-development/security-model/role-based-security-rules,,,en/docs/developer-guide/role-based-security-rules,cells-v4/developer-guide/cells-development/security-model/role-based-security-rules
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,resource-based-security-rules,cells-development/security-model/resource-based-security-rules,,,en/docs/developer-guide/resource-based-security-rules,cells-v4/developer-guide/cells-development/security-model/resource-based-security-rules
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,activity-streams,cells-development/activity-streams,,,en/docs/developer-guide/activity-streams,cells-v4/developer-guide/cells-development/activity-streams
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,install-cells-debianubuntu,deployment/install-cells-on-debian-ubuntu,,,en/docs/kb/deployment/install-cells-debianubuntu,cells-v4/knowledge-base/deployment/install-cells-on-debian-ubuntu
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,install-cells-centosrhel,deployment/install-cells-on-centos-rhel,,,en/docs/kb/deployment/install-cells-centosrhel,cells-v4/knowledge-base/deployment/install-cells-on-centos-rhel
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,install-cells-macosx,deployment/install-cells-on-macosx,,,en/docs/kb/deployment/install-cells-macosx,cells-v4/knowledge-base/deployment/install-cells-on-macosx
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,install-cells-windows,deployment/install-cells-on-windows,,,en/docs/kb/deployment/install-cells-windows,cells-v4/knowledge-base/deployment/install-cells-on-windows
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,install-cells-raspberry,deployment/install-cells-on-raspberry,,,en/docs/kb/deployment/install-cells-raspberry,cells-v4/knowledge-base/deployment/install-cells-on-raspberry
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/access-control,changing-token-lifespan,access-control/changing-token-lifespan,,,en/docs/kb/access-control/changing-token-lifespan,cells-v4/knowledge-base/access-control/changing-token-lifespan
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/access-control,fully-disabling-cells,access-control/fully-disabling-cells,,,en/docs/kb/access-control/fully-disabling-cells,cells-v4/knowledge-base/access-control/fully-disabling-cells
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/access-control,acl-use-cases,access-control/acl-use-cases,,,en/docs/kb/access-control/acl-use-cases,cells-v4/knowledge-base/access-control/acl-use-cases
cells-v4,https://pydio.github.io/docs,404,knowledge-base,https://pydio.com,200,en/docs/kb/access-control,no-private-ip-detected-issue,/no-private-ip-detected-issue,,https://pydio.github.io/docs/cells-v4/knowledge-base/no-private-ip-detected-issue,en/docs/kb/access-control/no-private-ip-detected-issue,cells-v4/knowledge-base//no-private-ip-detected-issue
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/cells-production,changing-default-datasource-storage-type,cells-in-production/changing-the-default-datasource-storage-type,,,en/docs/kb/cells-production/changing-default-datasource-storage-type,cells-v4/knowledge-base/cells-in-production/changing-the-default-datasource-storage-type
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/cells-production,cleanup-strategies-production-instances,cells-in-production/cleanup-strategies-for-production-instances,,,en/docs/kb/cells-production/cleanup-strategies-production-instances,cells-v4/knowledge-base/cells-in-production/cleanup-strategies-for-production-instances
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/cells-production,installing-clamav-server,cells-in-production/installing-clamav-on-a-server,,,en/docs/kb/cells-production/installing-clamav-server,cells-v4/knowledge-base/cells-in-production/installing-clamav-on-a-server
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/cells-production,migrate-cells-instance-new-server,cells-in-production/migrate-a-cells-instance-to-a-new-server,,,en/docs/kb/cells-production/migrate-cells-instance-new-server,cells-v4/knowledge-base/cells-in-production/migrate-a-cells-instance-to-a-new-server
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,monitoring-cells-prometheus-grafana,deployment/monitoring-cells-with-prometheus-grafana,,,en/docs/kb/deployment/monitoring-cells-prometheus-grafana,cells-v4/knowledge-base/deployment/monitoring-cells-with-prometheus-grafana
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,running-cells-behind-apache-reverse-proxy,deployment/running-cells-behind-an-apache-reverse-proxy,,,en/docs/kb/deployment/running-cells-behind-apache-reverse-proxy,cells-v4/knowledge-base/deployment/running-cells-behind-an-apache-reverse-proxy
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,running-cells-behind-caddy2-reverse-proxy,deployment/running-cells-behind-a-caddy2-reverse-proxy,,,en/docs/kb/deployment/running-cells-behind-caddy2-reverse-proxy,cells-v4/knowledge-base/deployment/running-cells-behind-a-caddy2-reverse-proxy
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,running-cells-behind-nginx-reverse-proxy,deployment/running-cells-behind-a-nginx-reverse-proxy,,,en/docs/kb/deployment/running-cells-behind-nginx-reverse-proxy,cells-v4/knowledge-base/deployment/running-cells-behind-a-nginx-reverse-proxy
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,running-cells-container-behind-traefik-reverse-proxy,deployment/running-a-cells-container-behind-a-traefik-reverse-proxy,,,en/docs/kb/deployment/running-cells-container-behind-traefik-reverse-proxy,cells-v4/knowledge-base/deployment/running-a-cells-container-behind-a-traefik-reverse-proxy
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,running-cells-as-service-supervisor,deployment/running-cells-as-a-service-with-supervisor,,,en/docs/kb/deployment/running-cells-as-service-supervisor,cells-v4/knowledge-base/deployment/running-cells-as-a-service-with-supervisor
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/deployment,running-cells-as-service-systemd,deployment/running-cells-as-a-service-with-systemd,,,en/docs/kb/deployment/running-cells-as-service-systemd,cells-v4/knowledge-base/deployment/running-cells-as-a-service-with-systemd
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/access-control,datasources-workspaces-layout-recommendations,cells-in-production/datasources-workspaces-layout-recommendations,,,en/docs/kb/access-control/datasources-workspaces-layout-recommendations,cells-v4/knowledge-base/cells-in-production/datasources-workspaces-layout-recommendations
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/access-control,managing-resources-ownership,access-control/managing-resources-ownership,,,en/docs/kb/access-control/managing-resources-ownership,cells-v4/knowledge-base/access-control/managing-resources-ownership
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/client-applications,using-webdav-clients,client-applications/using-webdav-clients,,,en/docs/kb/client-applications/using-webdav-clients,cells-v4/knowledge-base/client-applications/using-webdav-clients
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,using-aws-cognito-as-identity-provider,identity-management/using-aws-cognito-as-an-identity-provider,,,en/docs/kb/identity-management/using-aws-cognito-as-identity-provider,cells-v4/knowledge-base/identity-management/using-aws-cognito-as-an-identity-provider
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,connect-pydio-cells-via-microsoft-identity,identity-management/connect-to-pydio-cells-via-microsoft-identity,,,en/docs/kb/identity-management/connect-pydio-cells-via-microsoft-identity,cells-v4/knowledge-base/identity-management/connect-to-pydio-cells-via-microsoft-identity
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,using-github-as-identity-provider,identity-management/using-github-as-an-identity-provider,,,en/docs/kb/identity-management/using-github-as-identity-provider,cells-v4/knowledge-base/identity-management/using-github-as-an-identity-provider
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,using-google-as-identity-provider,identity-management/using-google-as-an-identity-provider,,,en/docs/kb/identity-management/using-google-as-identity-provider,cells-v4/knowledge-base/identity-management/using-google-as-an-identity-provider
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,connect-pydio-cells-via-premise-adfs-server,identity-management/connect-to-pydio-cells-via-on-premise-adfs-server,,,en/docs/kb/identity-management/connect-pydio-cells-via-premise-adfs-server,cells-v4/knowledge-base/identity-management/connect-to-pydio-cells-via-on-premise-adfs-server
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,connect-pydio-cells-via-simplesaml-php,identity-management/connect-to-pydio-cells-via-simplesaml-php,,,en/docs/kb/identity-management/connect-pydio-cells-via-simplesaml-php,cells-v4/knowledge-base/identity-management/connect-to-pydio-cells-via-simplesaml-php
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,using-pydio-cells-as-identity-provider-wordpress,identity-management/using-pydio-cells-as-an-identity-provider-for-wordpress,,,en/docs/kb/identity-management/using-pydio-cells-as-identity-provider-wordpress,cells-v4/knowledge-base/identity-management/using-pydio-cells-as-an-identity-provider-for-wordpress
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/identity-management,advanced-authentication-ldap-ad,advanced-authentication-with-ldap-ad,,https://pydio.github.io/docs/pydio-v8/knowledge-base/advanced-authentication-with-ldap-ad,en/docs/kb/identity-management/advanced-authentication-ldap-ad,pydio-v8/knowledge-base/advanced-authentication-with-ldap-ad
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,setup-webftp,/setup-a-webftp,,,en/docs/kb/pydio-8/setup-webftp,pydio-v8/knowledge-base//setup-a-webftp
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,instalacion-de-pydio-ubuntu-spanish-video-included,/instalacion-de-pydio-on-ubuntu-spanish-video-included,,,en/docs/kb/pydio-8/instalacion-de-pydio-ubuntu-spanish-video-included,pydio-v8/knowledge-base//instalacion-de-pydio-on-ubuntu-spanish-video-included
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,installation-de-pydio-sur-iis8-french,/installation-de-pydio-sur-iis8-french,,,en/docs/kb/pydio-8/installation-de-pydio-sur-iis8-french,pydio-v8/knowledge-base//installation-de-pydio-sur-iis8-french
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,install-centos6-4,/install-on-centos6-4,,,en/docs/kb/pydio-8/install-centos6-4,pydio-v8/knowledge-base//install-on-centos6-4
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,using-pydio-ispconfig-3-multiserver-installation,/using-pydio-in-an-ispconfig-3-multiserver-installation,,,en/docs/kb/pydio-8/using-pydio-ispconfig-3-multiserver-installation,pydio-v8/knowledge-base//using-pydio-in-an-ispconfig-3-multiserver-installation
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,migration-pydio-6-pydio-7-yum,/migration-pydio-6-to-pydio-7-with-yum,,,en/docs/kb/pydio-8/migration-pydio-6-pydio-7-yum,pydio-v8/knowledge-base//migration-pydio-6-to-pydio-7-with-yum
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,optimizing-pydio-performances,/optimizing-pydio-performances,,,en/docs/kb/pydio-8/optimizing-pydio-performances,pydio-v8/knowledge-base//optimizing-pydio-performances
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,use-pydio-sync-client,/use-pydio-sync-client,,,en/docs/kb/pydio-8/use-pydio-sync-client,pydio-v8/knowledge-base//use-pydio-sync-client
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,setting-emailers,/setting-up-emailers,,,en/docs/kb/pydio-8/setting-emailers,pydio-v8/knowledge-base//setting-up-emailers
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,using-tasks-scheduler,/using-the-tasks-scheduler,,,en/docs/kb/pydio-8/using-tasks-scheduler,pydio-v8/knowledge-base//using-the-tasks-scheduler
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,configure-applicationpool-pydio-windows2012-iis8-update-pydio-6,/configure-applicationpool-for-pydio-in-windows2012-iis8-update-pydio-6,,,en/docs/kb/pydio-8/configure-applicationpool-pydio-windows2012-iis8-update-pydio-6,pydio-v8/knowledge-base//configure-applicationpool-for-pydio-in-windows2012-iis8-update-pydio-6
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,pydio-security-model,/pydio-security-model,,,en/docs/kb/pydio-8/pydio-security-model,pydio-v8/knowledge-base//pydio-security-model
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,pydio-security-enhanced-linux-selinux,/pydio-with-security-enhanced-linux-selinux,,,en/docs/kb/pydio-8/pydio-security-enhanced-linux-selinux,pydio-v8/knowledge-base//pydio-with-security-enhanced-linux-selinux
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,secure-install-using-ssl-pydio,/secure-install-using-ssl-with-pydio,,,en/docs/kb/pydio-8/secure-install-using-ssl-pydio,pydio-v8/knowledge-base//secure-install-using-ssl-with-pydio
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,deploying-pydio-aws-glusterfs,/deploying-pydio-in-aws-with-glusterfs,,,en/docs/kb/pydio-8/deploying-pydio-aws-glusterfs,pydio-v8/knowledge-base//deploying-pydio-in-aws-with-glusterfs
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,example-installing-pydio-windows-server-2012-r2-iis-8-5,/example-installing-pydio-on-windows-server-2012-r2-iis-8-5,,,en/docs/kb/pydio-8/example-installing-pydio-windows-server-2012-r2-iis-8-5,pydio-v8/knowledge-base//example-installing-pydio-on-windows-server-2012-r2-iis-8-5
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,http-ize-your-regular-windows-file-server-pydio,/http-ize-your-regular-windows-file-server-with-pydio,,,en/docs/kb/pydio-8/http-ize-your-regular-windows-file-server-pydio,pydio-v8/knowledge-base//http-ize-your-regular-windows-file-server-with-pydio
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,installing-debian-nginx,/installing-on-debian-nginx,,,en/docs/kb/pydio-8/installing-debian-nginx,pydio-v8/knowledge-base//installing-on-debian-nginx
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,installing-linux-distribution-nginx,/installing-on-a-linux-distribution-nginx,,,en/docs/kb/pydio-8/installing-linux-distribution-nginx,pydio-v8/knowledge-base//installing-on-a-linux-distribution-nginx
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,red-hat-storage-deployment,/red-hat-storage-deployment,,,en/docs/kb/pydio-8/red-hat-storage-deployment,pydio-v8/knowledge-base//red-hat-storage-deployment
pydio-v8,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/pydio-8,troubleshooting-webdav-server,/troubleshooting-webdav-server,,,en/docs/kb/pydio-8/troubleshooting-webdav-server,pydio-v8/knowledge-base//troubleshooting-webdav-server
cells-v4,https://pydio.github.io/docs,200,knowledge-base,https://pydio.com,200,en/docs/kb/client-applications,setup-cells-server-cellssync,client-applications/setup-cells-server-for-cellssync,,,en/docs/kb/client-applications/setup-cells-server-cellssync,cells-v4/knowledge-base/client-applications/setup-cells-server-for-cellssync
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,pydio-requirements,installation-guide/pydio-requirements,,,en/docs/v8/pydio-requirements,pydio-v8/admin-guide/installation-guide/pydio-requirements
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,install-archive,installation-guide/install-pydio-community/install-from-archive,,,en/docs/v8/install-archive,pydio-v8/admin-guide/installation-guide/install-pydio-community/install-from-archive
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,ed-debianubuntu-systems,installation-guide/install-pydio-community/debian-ubuntu-systems,,,en/docs/v8/ed-debianubuntu-systems,pydio-v8/admin-guide/installation-guide/install-pydio-community/debian-ubuntu-systems
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,ed-centosrhel-7-systems,installation-guide/install-pydio-community/centos-rhel-systems,https://pydio.com/en/docs/v8/ed-centosrhel-7-systems,,en/docs/v8/ed-centosrhel-7-systems,pydio-v8/admin-guide/installation-guide/install-pydio-community/centos-rhel-systems
